,1,1_val,2,2_val,3,3_val,4,4_val,5,5_val
28,55.0,0.04114191501567821,98.0,0.03814155589683731,136.0,0.01672261181643353,173.0,0.004283692958455324,226.0,0.007400531348390243
29,56.0,0.03661990068236717,99.0,0.0386000687678113,137.0,0.01833371395461086,174.0,0.004925184821500485,227.0,0.008166595348823585
30,57.0,0.03202307207233714,100.0,0.038673452645213546,138.0,0.019954381656320772,175.0,0.005630382892850497,228.0,0.008972432124306502
31,58.0,0.027520459797565157,101.0,0.03836334260905939,139.0,0.02156206664031301,176.0,0.006399981349430005,229.0,0.009814737549719723
32,59.0,0.023250075114273138,102.0,0.03768262395927958,140.0,0.023132856191476335,177.0,0.007233673262990127,230.0,0.010689437354759008
33,60.0,0.0193149592527046,103.0,0.036654624904636515,141.0,0.02464206251896187,178.0,0.00813003344548312,231.0,0.011591692669018211
34,61.0,0.0157828216038029,104.0,0.035311836763327636,142.0,0.02606487343469567,179.0,0.009086418749138592,232.0,0.012515922487646767
35,62.0,0.01268859818129147,105.0,0.033694256450719044,143.0,0.02737704013817043,180.0,0.010098891089482184,233.0,0.013455843749693601
36,63.0,0.010039076909932474,106.0,0.03184746577810977,144.0,0.028555575047118132,181.0,0.011162168135461212,234.0,0.014404529243443074
37,64.0,0.007818698991982627,107.0,0.029820572015775784,145.0,0.029579431158499172,182.0,0.012269606037194885,235.0,0.015354483035714182
38,65.0,0.005995726632031034,108.0,0.027664134165973096,146.0,0.030430134489707116,183.0,0.01341321774384294,236.0,0.016297732584181303
39,66.0,0.00452812674285021,109.0,0.025428190250981145,147.0,0.03109234276501173,184.0,0.014583729419956282,237.0,0.017225936150730772
40,67.0,0.0033687164552475973,110.0,0.02316048421006677,148.0,0.031554306601934014,185.0,0.01577067623147158,238.0,0.01813050361158207
41,68.0,0.002469313504955445,111.0,0.020904968809561147,149.0,0.03180821384175788,186.0,0.016962537386792934,239.0,0.019002728275650298
42,69.0,0.0017838068496534858,112.0,0.018700635663030457,150.0,0.031850403095926905,187.0,0.018146908840912503,240.0,0.019833926897303265
43,70.0,0.0012701952185929825,113.0,0.01658069740251448,151.0,0.03168143871693854,188.0,0.01931071056626913,241.0,0.020615584720627776
44,71.0,0.0008917288370226948,114.0,0.014572122385119136,152.0,0.03130604587620071,189.0,0.02044042383246642,242.0,0.021339502135695902
45,72.0,0.0006173351436106849,115.0,0.012695500811063529,153.0,0.030732910855985555,190.0,0.021522352590217154,243.0,0.021997939375512907
46,73.0,0.00042152062295155274,116.0,0.010965204009341483,154.0,0.029974357663163267,191.0,0.02254290189145928,244.0,0.02258375564328174
47,74.0,0.00028392771937766557,117.0,0.009389786601871552,155.0,0.02904591731363201,192.0,0.023488865359943024,245.0,0.023090539137876696
48,75.0,0.00018869796518209935,118.0,0.007972574439129411,156.0,0.02796581034470189,193.0,0.02434771310625574,246.0,0.023512724639590272
49,76.0,0.00012375829316160192,119.0,0.006712379299283149,157.0,0.02675436609083967,194.0,0.025107871196623884,247.0,0.023845695623942
50,77.0,8.011323559122608e-05,120.0,0.005604283689428606,158.0,0.025433403897881596,195.0,0.025758983857347158,248.0,0.02408586827689895
51,78.0,5.119533108012682e-05,121.0,0.004640444776826027,159.0,0.024025601732791047,196.0,0.026292150030894027,249.0,0.024230755278415502
52,79.0,3.230159376395145e-05,122.0,0.003810874492682639,160.0,0.02255387663835798,197.0,0.026700126680986775,250.0,0.024279007783082406
53,80.0,2.0125869409505795e-05,123.0,0.0031041621733407525,161.0,0.021040799326723873,198.0,0.026977492340349105,251.0,0.024230434637996266
54,,,124.0,0.0025081158060645077,162.0,0.01950806210664837,199.0,0.027120765759011237,252.0,0.024085998516016876
55,,,125.0,0.0020103072549019036,163.0,0.017976015541461457,200.0,0.027128476080925584,253.0,0.023847789284364155
56,,,126.0,0.0015985151722495107,164.0,0.016463285005371277,201.0,0.02700118268143999,254.0,0.02351897555154878
57,,,127.0,0.0012610662698638935,165.0,0.014986473914421131,202.0,0.026741444560765167,255.0,0.023103735917954803
58,,,128.0,0.0009870810351444708,166.0,0.013559956108346824,203.0,0.02635374092928302,256.0,0.022607171977698428
59,,,129.0,0.0007666338044984847,167.0,0.012195755873653973,204.0,0.025844346263919474,257.0,0.022035205564417917
60,,,130.0,0.0005908394442911864,168.0,0.010903510606452848,205.0,0.025221164590273692,258.0,0.0213944630888405
61,,,131.0,0.000451879930422416,169.0,0.009690508247091533,206.0,0.024493528993599807,259.0,0.020692150071403542
62,,,132.0,0.0003429841018338601,170.0,0.008561789456141987,207.0,0.023671973336163537,260.0,0.019935919123464048
63,,,,,171.0,0.007520303071283176,208.0,0.022767983827506545,261.0,0.01913373467581847
64,,,,,172.0,0.0065671026687763355,209.0,0.021793738441580435,262.0,0.01829373769500719
65,,,,,173.0,0.0057015719949065355,210.0,0.02076184220150631,263.0,0.017424113474443
66,,,,,174.0,0.00492166754478745,211.0,0.019685066073614133,264.0,0.016532965347697853
67,,,,,175.0,0.004224167541454397,212.0,0.01857609665731638,265.0,0.01562819685934659
68,,,,,176.0,0.0036049178890427283,213.0,0.01744730306575296,266.0,0.014717404558070158
69,,,,,177.0,0.0030590672208378462,214.0,0.016310526413174226,267.0,0.013807783164868713
70,,,,,178.0,0.002581284822451418,215.0,0.015176896212649614,268.0,0.01290604443112214
71,,,,,179.0,0.0021659568808239157,216.0,0.01405667679785151,269.0,0.012018350554858002
72,,,,,180.0,0.0018073581058297712,217.0,0.012959145671081801,270.0,0.011150262583280604
73,,,,,181.0,0.0014997972262474407,218.0,0.011892504497962135,271.0,0.01030670381018366
74,,,,,182.0,0.0012377361284845179,219.0,0.010863822363440388,272.0,0.009491937790290597
75,,,,,183.0,0.0010158834561647357,220.0,0.00987900991214498,273.0,0.008709560248887643
76,,,,,184.0,0.0008292643099826172,221.0,0.008942822148363977,274.0,0.007962503872088682
77,,,,,185.0,0.0006732682831652628,222.0,0.008058886987240348,275.0,0.007253054725549273
78,,,,,186.0,0.0005436784529425931,223.0,0.007229756139545335,276.0,0.006582878870221523
79,,,,,187.0,0.00043668414561820994,224.0,0.006456974579832557,277.0,0.005953057623092482
80,,,,,188.0,0.00034888033047967713,225.0,0.005741164685411901,278.0,0.005364129846562914
81,,,,,189.0,0.0002772564068409237,226.0,0.005082121128200681,279.0,0.004816139639046414
82,,,,,190.0,0.0002191769602278953,227.0,0.004478912735056302,280.0,0.004308687835726572
83,,,,,191.0,0.0001723568077620012,228.0,0.003929987782003893,281.0,0.00384098580621531
84,,,,,192.0,0.00013483235589265667,229.0,0.0034332795295470915,282.0,0.0034119101479144903
85,,,,,,,230.0,0.0029863092145784574,283.0,0.003020057012619036
86,,,,,,,231.0,0.0025862841644823426,284.0,0.0026637949618882814
87,,,,,,,232.0,0.0022301891675953296,285.0,0.002341315416545977
88,,,,,,,233.0,0.0019148697005853367,286.0,0.002050679940579234
89,,,,,,,234.0,0.0016371060599559314,287.0,0.0017898637735398642
90,,,,,,,235.0,0.0013936778574128136,288.0,0.001556795193018665
91,,,,,,,236.0,0.0011814187070193752,289.0,0.0013493904455380607
92,,,,,,,237.0,0.0009972612485130623,290.0,0.0011655841267814704
93,,,,,,,238.0,0.0008382729124161032,291.0,0.0010033550181442578
94,,,,,,,239.0,0.000701683037614913,292.0,0.0008607474945173882
95,,,,,,,240.0,0.0005849021026751199,293.0,0.0007358887073416259
96,,,,,,,241.0,0.0004855339318936529,294.0,0.0006270018173820805
97,,,,,,,242.0,0.0004013817910653288,295.0,0.0005324156040016322
98,,,,,,,,,296.0,0.0004505708131601744
99,,,,,,,,,297.0,0.0003800236265341311
100,,,,,,,,,298.0,0.0003194466408040093
101,,,,,,,,,299.0,0.00026762774134810887
102,,,,,,,,,300.0,0.00022346724030744423
103,,,,,,,,,301.0,0.00018597362727485625
104,,,,,,,,,302.0,0.00015425825363158953
105,,,,,,,,,303.0,0.0001275292405626213
106,,,,,,,,,304.0,0.00010508486761657971
107,,,,,,,,,305.0,8.630666469433826e-05
108,,,,,,,,,306.0,7.06523967100285e-05
109,,,,,,,,,307.0,5.7649097785796316e-05
110,,,,,,,,,308.0,4.688628142914343e-05
111,,,,,,,,,309.0,3.8009425216491895e-05
112,,,,,,,,,310.0,3.071380339607308e-05
113,,,,,,,,,311.0,2.4738718711006446e-05
114,,,,,,,,,312.0,1.986216567390159e-05
115,,,,,,,,,313.0,1.5895941438706387e-05
116,,,,,,,,,314.0,1.2681207172640242e-05
117,,,,,,,,,315.0,1.0084492224913437e-05
118,,,,,,,,,316.0,7.994125177307334e-06
119,,,,,,,,,317.0,6.3170697737968035e-06
120,,,,,,,,,318.0,4.976139484704557e-06
121,,,,,,,,,319.0,3.907561787822463e-06
122,,,,,,,,,320.0,3.058861879810528e-06
