,1,Actual_1,1_val,2,Actual_2,2_val,3,Actual_3,3_val,4,Actual_4,4_val,5,Actual_5,5_val
34,,,,39.0,0.0,6.139667696987003e-05,44.0,0.003,0.0036407852801180344,52.0,0.0099,0.011080975648392636,58.0,0.03,0.028711289131230448
35,,,,40.0,0.0001,3.09012392172105e-05,45.0,0.0026,0.002438776223454644,53.0,0.0092,0.008395645211133949,59.0,0.0241,0.02446489799508224
36,,,,,,,46.0,0.0015,0.0015983315628720226,54.0,0.0068,0.006243910336934569,60.0,0.0206,0.020510827281046324
37,,,,,,,47.0,0.0011,0.0010253806542300107,55.0,0.005,0.004559683493358427,61.0,0.0158,0.016923590548318213
38,,,,,,,48.0,0.0004,0.0006442038571856564,56.0,0.0043,0.0032706327710815223,62.0,0.0152,0.013746368867027563
39,,,,,,,49.0,0.0004,0.000396524483071897,57.0,0.003,0.0023050822240240566,63.0,0.0102,0.010994677189763411
40,,,,,,,50.0,0.0004,0.0002392247386974372,58.0,0.0017,0.0015967329839589473,64.0,0.0072,0.008661343671133498
41,,,,,,,51.0,0.0,0.0001415159228730171,59.0,0.0011,0.0010874230248929776,65.0,0.0068,0.006722058063944446
42,,,,,,,52.0,0.0,8.211729966995747e-05,60.0,0.0005,0.0007282992784514723,66.0,0.0059,0.005140863946532818
43,,,,,,,53.0,0.0001,4.6757876179975015e-05,61.0,0.0006,0.0004798295741085619,67.0,0.004,0.0038751310542732985
44,,,,,,,,,,62.0,0.0002,0.00031106177585495966,68.0,0.0033,0.0028797164595805963
45,,,,,,,,,,63.0,0.0001,0.0001984731556124305,69.0,0.0024,0.002110181950473249
46,,,,,,,,,,64.0,0.0001,0.0001246699617151759,70.0,0.0016,0.0015250637869540853
47,,,,,,,,,,65.0,0.0,7.711393026398362e-05,71.0,0.0017,0.0010872828639218663
48,,,,,,,,,,66.0,0.0,4.6980497431074474e-05,72.0,0.0008,0.0007648381261214299
49,,,,,,,,,,67.0,0.0001,2.819784056230772e-05,73.0,0.0005,0.0005309487576957235
50,,,,,,,,,,,,,74.0,0.0003,0.0003638087568535131
51,,,,,,,,,,,,,75.0,0.0002,0.00024609926862489837
52,,,,,,,,,,,,,76.0,0.0002,0.00016437706000283007
53,,,,,,,,,,,,,77.0,0.0,0.00010842785378063203
54,,,,,,,,,,,,,78.0,0.0002,7.064515754891108e-05
