,1,1_val,2,2_val,3,3_val,4,4_val,5,5_val
106,,,,,339.0,0.001538362749829002,422.0,0.009003141581050055,528.0,0.006445148994003162
107,,,,,340.0,0.0013519151768244851,423.0,0.00847816385826342,529.0,0.006066090127774075
108,,,,,341.0,0.0011845807471858071,424.0,0.007964968139138847,530.0,0.005698552558294972
109,,,,,342.0,0.0010349233105525803,425.0,0.007465230236088019,531.0,0.005343202162734016
110,,,,,343.0,0.0009015372055542438,426.0,0.006980422357324155,532.0,0.005000593397213443
111,,,,,344.0,0.0007830595979291153,427.0,0.006511812984091934,533.0,0.0046711724758034135
112,,,,,345.0,0.0006781805454553574,428.0,0.006060469136293388,534.0,0.00435528134805481
113,,,,,346.0,0.0005856509253028771,429.0,0.005627260824269675,535.0,0.004053162375006991
114,,,,,347.0,0.00050428838371047,430.0,0.005212867463505668,536.0,0.0037649636017440496
115,,,,,348.0,0.00043298148504140454,431.0,0.004817786014281797,537.0,0.003490744524092151
116,,,,,349.0,0.0003706922479350306,432.0,0.004442340598751893,538.0,0.003230482248299005
117,,,,,350.0,0.0003164572610530886,433.0,0.004086693343899693,539.0,0.0029840779451928657
118,,,,,351.0,0.0002693875706191666,434.0,0.003750856199760679,540.0,0.0027513635040873757
119,,,,,352.0,0.00022866752732235738,435.0,0.003434703487670309,541.0,0.0025321082967739565
120,,,,,353.0,0.00019355277198535714,436.0,0.0031379849427986915,542.0,0.002326025967729158
121,,,,,354.0,0.00016336752845302598,437.0,0.002860339028181841,543.0,0.0021327811733365815
122,,,,,355.0,0.00013750135914280447,438.0,0.0026013063132373877,544.0,0.0019519962001120033
123,,,,,,,439.0,0.002360342727980005,545.0,0.001783257399555682
124,,,,,,,440.0,0.0021368325239579304,546.0,0.0016261213850362669
125,,,,,,,441.0,0.0019301007939366008,547.0,0.0014801209441294022
126,,,,,,,442.0,0.001739425423965198,548.0,0.0013447706276920194
127,,,,,,,443.0,0.0015640483732060513,549.0,0.001219571984671349
128,,,,,,,444.0,0.0014031861981987509,550.0,0.001104018419128927
129,,,,,,,445.0,0.0012560397589271451,551.0,0.0009975996529907095
130,,,,,,,446.0,0.001121803063525805,552.0,0.0008998057846709117
131,,,,,,,447.0,0.0009996712267032679,553.0,0.0008101309398103353
132,,,,,,,448.0,0.0008888475335436222,554.0,0.0007280765158942682
133,,,,,,,449.0,0.0007885496152446907,555.0,0.0006531540274841871
134,,,,,,,450.0,0.000698014756397563,556.0,0.0005848875630782022
135,,,,,,,451.0,0.0006165043646327737,557.0,0.000522815868370563
136,,,,,,,452.0,0.0005433076427383801,558.0,0.00046649407374462214
137,,,,,,,453.0,0.0004777445108636094,559.0,0.00041549508636052647
138,,,,,,,454.0,0.00041916783212667363,560.0,0.0003694106691160152
139,,,,,,,455.0,0.0003669649990388982,561.0,0.00032785223016903184
140,,,,,,,456.0,0.00032055894070058305,562.0,0.00029045134761657626
141,,,,,,,457.0,0.0002794086118959639,563.0,0.00025686005436190374
142,,,,,,,458.0,0.00024300902518312629,564.0,0.00022675090825247405
143,,,,,,,459.0,0.00021089088595216017,565.0,0.00019981687225053356
144,,,,,,,460.0,0.00018261988844245306,566.0,0.00017577102876775377
145,,,,,,,461.0,0.0001577957279660035,567.0,0.00015434615139775192
146,,,,,,,462.0,0.00013605088127269777,568.0,0.0001352941561766279
147,,,,,,,463.0,0.00011704920324551495,569.0,0.00011838545321014035
148,,,,,,,464.0,0.00010048438406591814,570.0,0.00010340821810166307
149,,,,,,,465.0,8.607830675972453e-05,571.0,9.016760110155963e-05
150,,,,,,,466.0,7.357934073669344e-05,572.0,7.848489034544443e-05
151,,,,,,,467.0,6.276060265922592e-05,573.0,6.81966439609202e-05
152,,,,,,,468.0,5.341821180015171e-05,574.0,5.9153804241807856e-05
153,,,,,,,469.0,4.536956303981541e-05,575.0,5.122080553980213e-05
154,,,,,,,470.0,3.845163685918364e-05,576.0,4.4274686017069055e-05
155,,,,,,,471.0,3.251936215014982e-05,577.0,3.820421196757885e-05
156,,,,,,,472.0,2.7444044411621665e-05,578.0,3.2909022055083514e-05
157,,,,,,,473.0,2.311186894844899e-05,579.0,2.8298797545467903e-05
158,,,,,,,474.0,1.9422486046827523e-05,580.0,2.4292463437343887e-05
159,,,,,,,475.0,1.628768276668546e-05,581.0,2.08174243208701e-05
160,,,,,,,476.0,1.3630143960841129e-05,582.0,1.780883782341252e-05
161,,,,,,,477.0,1.1382303390211952e-05,,
162,,,,,,,478.0,9.485284340656905e-06,,
163,,,,,,,479.0,7.887927938899095e-06,,
164,,,,,,,480.0,6.545906392943785e-06,,
